(9159,(2021,01,22,19,21,06),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,06),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,06),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,06),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,06),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,06),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,06),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,35),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,35),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
(9159,(2021,01,22,19,21,35),-1,[(,250000,,,[('force', 0)]),(,14999012,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,70000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,180000,,.,[('force', 0)])])
