(2300,(2021,01,22,19,21,06),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,06),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,06),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,06),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,06),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,06),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,06),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,35),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,35),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,35),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,35),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,35),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,35),-1,[(,15000,,.,[('force', 0)])])
(2300,(2021,01,22,19,21,35),-1,[(,15000,,.,[('force', 0)])])
