(6936,(2021,01,22,18,25,14),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,14),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,14),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,14),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,14),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,14),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,14),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,37),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,37),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,37),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,37),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,37),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,37),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
(6936,(2021,01,22,18,25,37),-1,[(,13650,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,15900,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,16000,,,[('force', 0)]),(,11899,,,[('force', 0)]),(,11899,,.,[('force', 0)])])
