(8646,(2021,01,22,19,21,06),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,06),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,06),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,06),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,06),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,06),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,06),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,35),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,35),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,35),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,35),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,35),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,35),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,21,35),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,24,09),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,24,09),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,24,09),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,24,09),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,24,09),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,24,09),-1,[(,255000,,.,[('force', 0)])])
(8646,(2021,01,22,19,24,09),-1,[(,255000,,.,[('force', 0)])])
