(8704,(2021,01,22,18,25,14),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,14),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,14),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,14),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,14),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,14),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,14),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,37),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,37),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,37),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,37),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,37),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,37),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
(8704,(2021,01,22,18,25,37),-1,[(,1099999,,,[('force', 0)]),(,950000,,,[('force', 0)]),(,900000,,,[('force', 0)]),(,2000000,,,[('force', 0)]),(,1199999,,,[('force', 0)]),(,1450000,,,[('force', 0)]),(,1100000,,.,[('force', 0)])])
